age,educ,black,married,nodegree,hisp,sample,treat,educ_cat4,re78t,re74t,re75t
54,9,1,0,1,0,3,0,1,33.98770905,21.5519352,30.43548393
42,8,0,1,1,0,3,0,1,0,0,0
26,15,0,1,0,0,3,0,3,23.64362526,20.57229996,18.79838753
51,8,0,1,1,0,3,0,1,0,14.46526623,21.75242043
51,8,0,1,1,0,3,0,1,0,11.98679352,1.54683876
25,16,0,1,0,0,3,0,4,32.50998306,28.40936852,29.54032135
25,16,0,1,0,0,3,0,4,0,4.604276657,2.954032183
50,5,1,1,1,0,3,0,1,9.266822815,9.404480934,10.13680649
24,17,0,1,0,0,3,0,4,22.90476227,9.404480934,5.370967865
38,14,0,0,0,0,3,0,3,7.388632774,11.75560093,21.48387146
52,11,0,1,1,0,3,0,1,0,23.56801987,0
48,8,1,1,1,0,3,0,1,5.172042847,16.2619133,11.63709641
48,8,1,1,1,0,3,0,1,30.56973076,37.2260704,26.85483742
48,8,1,1,1,0,3,0,1,5.172042847,16.2619133,11.63709641
48,8,1,1,1,0,3,0,1,30.56973076,37.2260704,26.85483742
26,14,0,1,0,0,3,0,3,24.53026199,17.24154854,20.58870888
26,14,0,1,0,0,3,0,3,31.03225708,5.877800465,13.42741871
26,14,0,1,0,0,3,0,3,28.07680511,18.6130352,19.6935482
26,14,0,1,0,0,3,0,3,22.16589928,23.51120186,22.02096748
54,10,1,1,1,0,3,0,1,0,0,0
53,2,0,1,1,0,3,0,1,0,11.75560093,8.593548775
30,9,0,1,1,0,3,0,1,8.866359711,15.47820759,7.877419472
30,9,0,1,1,0,3,0,1,23.791399,23.90305519,23.90080643
27,12,0,1,0,0,3,0,2,12.73800278,23.51120186,15.03870964
27,12,0,1,0,0,3,0,2,31.90855026,30.76048851,25.06451607
27,12,0,1,0,0,3,0,2,15.07281113,13.91079426,14.85967731
37,8,0,1,1,0,3,0,1,14.77726555,10.97189426,13.42741871
37,8,0,1,1,0,3,0,1,36.94316483,15.67413521,26.31774139
33,13,1,1,0,0,3,0,3,20.68817139,0,10.74193573
24,16,0,1,0,0,3,0,4,31.03225708,11.75560093,16.11290359
24,16,0,1,0,0,3,0,4,29.03732872,22.33563995,22.8803215
42,16,0,0,0,0,3,0,4,16.25499153,4.398554325,17.90322685
46,9,1,1,1,0,3,0,1,41.37634277,28.60529518,32.22580719
23,16,0,1,0,0,3,0,4,22.16589928,6.857433796,14.14354897
23,16,0,1,0,0,3,0,4,25.12135124,14.69450092,23.27419281
23,16,0,1,0,0,3,0,4,20.68817139,16.06598663,16.8290329
23,16,0,1,0,0,3,0,4,18.47158241,16.45784187,21.48387146
23,16,0,1,0,0,3,0,4,44.33179855,21.5519352,35.8064537
23,16,0,1,0,0,3,0,4,0,0,1.521774173
25,14,0,1,0,0,3,0,3,18.47158241,16.06598663,15.21774197
25,14,0,1,0,0,3,0,3,10.93517685,28.40936852,30.43548393
33,12,1,1,0,0,3,0,2,36.94316483,23.51120186,23.27419281
24,15,0,1,0,0,3,0,3,26.59907722,31.34827042,26.85483742
29,10,0,1,1,0,3,0,1,31.03225708,41.14459991,8.951613426
22,16,0,1,0,0,3,0,4,16.25499153,7.837067604,16.11290359
26,12,0,1,0,0,3,0,2,0,15.67413521,13.42741871
26,12,0,1,0,0,3,0,2,26.59907722,21.5519352,15.21774197
26,12,0,1,0,0,3,0,2,26.59907722,25.07861519,23.27419281
26,12,0,1,0,0,3,0,2,26.59907722,37.2260704,25.95967865
39,9,0,1,1,0,3,0,1,20.68817139,21.5519352,19.6935482
36,12,1,1,0,0,3,0,2,31.03225708,41.73238373,37.59677505
37,16,0,0,0,0,3,0,4,29.25898552,15.67413521,26.85483742
21,16,0,1,0,0,3,0,4,16.99385452,5.877800465,10.5629034
23,15,0,1,0,0,3,0,3,16.99385452,16.65376663,13.42741871
25,13,0,1,0,0,3,0,3,18.9666214,10.7759676,16.7395153
25,13,0,1,0,0,3,0,3,23.64362526,25.47046852,18.79838753
35,12,0,0,0,0,3,0,2,26.59907722,13.71486759,15.03870964
34,6,0,1,1,0,3,0,1,4.876497746,17.63339996,17.90322685
36,10,0,1,1,0,3,0,1,14.48172092,20.57229996,17.36612892
52,8,0,1,1,0,3,0,1,8.748141289,13.71486759,14.32258129
22,15,0,1,0,0,3,0,3,22.16589928,1.763340116,5.370967865
39,8,0,1,1,0,3,0,1,16.25499153,14.69450092,12.53225803
49,8,0,1,1,0,3,0,1,23.64362526,37.2260704,14.32258129
33,9,0,1,1,0,3,0,1,8.866359711,12.73523426,6.266129017
33,9,0,1,1,0,3,0,1,8.866359711,12.73523426,6.266129017
23,14,0,1,0,0,3,0,3,26.59907722,22.53156853,33.6580658
25,12,0,1,0,0,3,0,2,28.07680511,28.01751518,31.06209755
25,12,0,1,0,0,3,0,2,33.98770905,43.69164658,30.43548393
25,12,0,1,0,0,3,0,2,35.46543884,26.45010185,26.83693504
41,9,0,1,1,0,3,0,1,8.718586922,11.9515276,12.89032269
32,13,1,1,0,0,3,0,3,26.59907722,18.80896187,14.14354897
32,13,1,1,0,0,3,0,3,46.89122009,33.30753326,37.59677505
36,9,0,1,1,0,3,0,1,0,0,0
22,14,0,1,0,0,3,0,3,27.48571396,30.36863518,20.58870888
23,13,0,1,0,0,3,0,3,21.27926254,19.59266853,21.48387146
23,13,0,1,0,0,3,0,3,16.25499153,11.75560093,13.42741871
24,12,0,1,0,0,3,0,2,13.74285698,11.75560093,11.07493591
24,12,0,1,0,0,3,0,2,16.25499153,17.4374752,22.37903404
24,12,0,1,0,0,3,0,2,17.73271942,15.67413521,14.68064594
24,12,0,1,0,0,3,0,2,25.12135124,25.47046852,22.73709679
22,13,0,1,0,0,3,0,3,39.15975571,24.49083519,26.85483742
50,8,0,0,1,0,3,0,1,26.59907722,27.08490372,21.12580681
38,11,0,1,1,0,3,0,1,19.2104454,20.57229996,21.48387146
21,13,0,1,0,0,3,0,3,25.12135124,15.67413521,15.93387127
35,13,1,1,0,0,3,0,3,26.42322922,21.5519352,25.95967865
35,13,1,1,0,0,3,0,3,25.12135124,24.49083519,23.27419281
38,12,1,1,0,0,3,0,2,19.2104454,34.48309708,23.63225746
23,12,0,1,0,0,3,0,2,12.05824947,7.837067604,8.951613426
23,12,0,1,0,0,3,0,2,25.12135124,19.39674187,12.53225803
23,12,0,1,0,0,3,0,2,24.20516205,13.71486759,15.75483894
23,12,0,1,0,0,3,0,2,0,14.10672092,23.45322609
23,12,0,1,0,0,3,0,2,14.77726555,22.98219872,24.03329086
48,11,0,0,1,0,3,0,1,0,0,0
32,10,0,1,1,0,3,0,1,29.5545311,33.30753326,25.06451607
18,12,0,1,0,0,3,0,2,20.68817139,3.134826899,11.10000038
36,17,0,0,0,0,3,0,4,29.58408546,16.01504707,30.79354858
22,12,0,1,0,0,3,0,2,25.12135124,24.49083519,26.85483742
42,13,0,1,0,0,3,0,3,33.98770905,13.7011528,0
52,7,1,0,1,0,3,0,1,25.12135124,25.47046852,17.90322685
21,12,0,1,0,0,3,0,2,28.22457886,18.41710663,19.6935482
21,12,0,1,0,0,3,0,2,0,16.84969521,15.39677429
21,12,0,1,0,0,3,0,2,31.97800446,27.42973518,30.43548393
21,12,0,1,0,0,3,0,2,14.03840256,13.71486759,3.222580671
21,12,0,1,0,0,3,0,2,6.649769306,11.75560093,10.74193573
35,12,1,1,0,0,3,0,2,19.2104454,16.06598663,16.08604813
35,12,1,1,0,0,3,0,2,21.27926254,14.69450092,17.18709755
20,12,0,1,0,0,3,0,2,17.73271942,19.59266853,18.79838753
20,12,0,1,0,0,3,0,2,0,0,7.161290646
20,12,0,1,0,0,3,0,2,15.24422741,5.182260513,6.266129017
20,12,0,1,0,0,3,0,2,31.03225708,14.69450092,26.85483742
20,12,0,1,0,0,3,0,2,10.71351719,9.796334267,13.42741871
20,12,0,1,0,0,3,0,2,19.65376282,13.90295696,14.32258129
36,17,0,1,0,1,3,0,4,39.60306931,37.2260704,33.29999924
42,5,1,1,1,0,3,0,1,23.64362526,31.34827042,32.22580719
33,16,0,1,0,1,3,0,4,96.05222321,35.26679993,85.93548584
25,13,1,1,0,0,3,0,3,12.65672874,11.93193436,13.82487106
47,8,1,1,1,0,3,0,1,17.73271942,16.30109978,17.12980652
47,8,1,1,1,0,3,0,1,17.73271942,16.30109978,17.12980652
49,5,1,1,1,0,3,0,1,0,9.796334267,5.370967865
50,9,1,1,1,0,3,0,1,6.383778572,4.333898067,7.469225407
27,8,0,1,1,0,3,0,1,15.07281113,8.424847603,7.698387146
31,12,1,1,0,0,3,0,2,15.95944691,5.877800465,11.06419373
35,9,0,1,1,0,3,0,1,17.73271942,17.63339996,16.11290359
45,9,1,1,1,0,3,0,1,36.94316483,28.8639183,26.85483742
43,17,0,1,0,0,3,0,4,30.44116783,37.2260704,16.64999962
50,7,0,1,1,0,3,0,1,0,20.18044662,14.32258129
40,2,1,1,1,0,3,0,1,8.866359711,17.64515686,13.42741871
31,10,0,1,1,0,3,0,1,44.33179855,35.26679993,35.8064537
50,8,1,1,1,0,3,0,1,9.102795601,8.985197067,9.846774101
50,8,1,1,1,0,3,0,1,31.03225708,23.70712852,28.91370964
39,12,0,0,0,0,3,0,2,15.51612854,23.51120186,31.50967789
35,8,0,1,1,0,3,0,1,13.29953861,11.16781998,18.79659843
29,16,1,1,0,0,3,0,4,29.5545311,28.40936852,32.22580719
47,6,1,1,1,0,3,0,1,13.4812994,4.702240467,4.296774387
41,8,1,1,1,0,3,0,1,5.910906315,3.918533802,11.17161369
31,9,0,1,1,0,3,0,1,0,22.53156853,21.48387146
36,13,0,0,0,0,3,0,3,44.30815125,37.2260704,36.15019608
50,7,1,1,1,0,3,0,1,16.25499153,13.71486759,17.90322685
50,7,1,1,1,0,3,0,1,16.25499153,13.71486759,12.53225803
50,7,1,1,1,0,3,0,1,16.25499153,13.71486759,12.53225803
37,12,1,1,0,0,3,0,2,19.2104454,29.38900185,22.37903404
37,12,1,1,0,0,3,0,2,19.2104454,29.38900185,22.37903404
35,7,0,1,1,0,3,0,1,13.4473114,13.12708759,12.71129036
35,7,0,1,1,0,3,0,1,13.4473114,13.12708759,12.71129036
40,8,0,1,1,0,3,0,1,53.19815445,50.94093704,55.5
34,12,1,1,0,0,3,0,2,31.03225708,19.78859329,23.27419281
34,12,1,1,0,0,3,0,2,19.2104454,19.59266853,17.36612892
30,11,0,1,1,0,3,0,1,23.05253601,16.06598663,17.98916245
30,11,0,1,1,0,3,0,1,23.05253601,16.06598663,17.98916245
22,11,0,1,1,0,3,0,1,13.29953861,17.63339996,0
31,8,0,1,1,0,3,0,1,16.21066093,17.24154854,15.75483894
34,10,0,1,1,0,3,0,1,11.82181263,11.75560093,12.17419338
34,10,0,1,1,0,3,0,1,26.59907722,9.796334267,2.327419519
48,6,0,1,1,1,3,0,1,36.94316483,38.67005157,42.96774292
48,6,0,1,1,1,3,0,1,36.94316483,38.67005157,42.96774292
39,12,0,1,0,0,3,0,2,6.354224205,26.45010185,27.75
29,12,0,1,0,0,3,0,2,14.48172092,8.389579773,5.908064365
38,9,1,1,1,0,3,0,1,11.24549866,4.228097439,7.941871166
39,12,1,1,0,0,3,0,2,14.62949276,13.71486759,17.00806427
37,8,0,1,1,0,3,0,1,23.14563179,24.09898186,22.82303238
37,8,0,1,1,0,3,0,1,23.64362526,21.48139954,14.32258129
49,8,0,0,1,0,3,0,1,44.33179855,21.5519352,36.31669617
29,12,1,1,0,0,3,0,2,14.77726555,14.39277458,15.39677429
51,16,0,0,0,0,3,0,4,12.70844841,25.47046852,24.16935539
40,15,0,1,0,1,3,0,3,26.59907722,24.00101852,23.27419281
29,10,0,1,1,0,3,0,1,13.29953861,23.71104622,26.85483742
36,12,1,1,0,0,3,0,2,11.82181263,0,8.951613426
33,10,0,1,1,0,3,0,1,0,8.272024155,2.619241953
33,10,0,1,1,0,3,0,1,36.49984741,29.38900185,28.64516258
33,10,0,1,1,0,3,0,1,12.56067562,16.65376663,16.11290359
29,9,0,1,1,0,3,0,1,25.86021423,14.89042759,19.6935482
28,11,0,1,1,0,3,0,1,35.46543884,24.09898186,24.16935539
28,12,1,1,0,0,3,0,2,39.89861679,32.32790375,32.22580719
35,15,1,1,0,0,3,0,3,19.06267166,29.47716904,34.09848404
35,15,1,1,0,0,3,0,3,19.06267166,29.47716904,34.09848404
29,8,0,1,1,0,3,0,1,11.82181263,17.63339996,16.11290359
37,15,0,1,0,1,3,0,3,45.80952454,45.06313705,39.38709641
37,15,0,1,0,1,3,0,3,11.82181263,7.837067604,0.179032251
39,7,0,1,1,0,3,0,1,23.64362526,21.71259308,24.06551552
47,11,1,1,1,0,3,0,1,14.26006126,11.75560093,10.74193573
44,7,1,1,1,0,3,0,1,14.14775372,11.96720123,14.56606483
32,12,1,1,0,0,3,0,2,31.77112198,25.47046852,22.37903404
39,16,0,0,0,0,3,0,4,33.98770905,30.56456184,28.64516258
28,9,0,1,1,0,3,0,1,17.73271942,12.73523426,12.53225803
27,12,1,1,0,0,3,0,2,6.649769306,9.067486763,5.370967865
47,10,1,1,1,0,3,0,1,0,29.38900185,26.85483742
47,10,1,1,1,0,3,0,1,0,29.38900185,26.85483742
32,10,0,1,1,0,3,0,1,11.08294964,7.837067604,16.11290359
32,10,0,1,1,0,3,0,1,33.98770905,23.02530289,21.48387146
42,6,1,1,1,0,3,0,1,20.68817139,31.34827042,28.64516258
30,17,1,1,0,0,3,0,4,33.24884796,22.13971519,27.92903328
37,12,0,0,0,0,3,0,2,22.46144295,25.47046852,25.78064537
37,12,0,0,0,0,3,0,2,32.50998306,43.10387039,32.22580719
37,12,0,0,0,0,3,0,2,22.46144295,25.47046852,25.78064537
35,12,1,1,0,0,3,0,2,26.59907722,25.47046852,21.48387146
49,6,1,1,1,0,3,0,1,32.50998306,27.42973518,34.01612854
43,11,1,1,1,0,3,0,1,17.73271942,17.63339996,14.32258129
43,11,1,1,1,0,3,0,1,17.73271942,17.63339996,14.32258129
27,9,0,1,1,0,3,0,1,19.2104454,11.74972248,2.327419519
42,12,0,1,0,0,3,0,2,12.23262024,21.16008186,21.48387146
35,10,0,1,1,0,3,0,1,16.60669136,15.92100239,16.14871025
54,3,1,1,1,0,3,0,1,0,0,0
54,3,1,1,1,0,3,0,1,0,0,0
54,3,1,1,1,0,3,0,1,0,0,0
38,9,0,1,1,0,3,0,1,47.28725052,29.97678185,25.06451607
49,4,0,1,1,0,3,0,1,2.955453157,19.2008152,7.161290646
31,11,0,1,1,0,3,0,1,17.73271942,15.87006187,15.60266113
25,11,0,1,1,0,3,0,1,8.204338074,12.73523426,21.48387146
31,10,0,1,1,0,3,0,1,16.25499153,14.89042759,12.53225803
37,12,0,1,0,0,3,0,2,28.07680511,15.67413521,8.951613426
37,12,0,1,0,0,3,0,2,28.07680511,15.67413521,8.951613426
37,12,0,1,0,0,3,0,2,8.866359711,11.4303627,11.37212849
38,17,0,0,0,0,3,0,4,43.29738617,32.32790375,32.22580719
38,17,0,0,0,0,3,0,4,33.80595016,31.93604851,33.29999924
25,10,0,1,1,0,3,0,1,23.49585152,20.9641552,23.63225746
25,10,0,1,1,0,3,0,1,8.866359711,10.58004093,8.647257805
50,16,0,0,0,0,3,0,4,39.97397995,23.51120186,14.32258129
39,14,0,1,0,0,3,0,3,47.28725052,31.34827042,27.75
39,14,0,1,0,0,3,0,3,47.28725052,31.34827042,27.75
26,8,0,1,1,0,3,0,1,0.8866359,17.63339996,18.44032288
31,9,0,1,1,0,3,0,1,0,0,0
23,11,0,1,1,0,3,0,1,5.910906315,17.04562187,11.98620987
21,13,1,1,0,0,3,0,3,25.12135124,15.67413521,12.53225803
48,10,1,1,1,0,3,0,1,29.5545311,27.42973518,30.43548393
48,10,1,1,1,0,3,0,1,29.5545311,27.42973518,30.43548393
30,11,0,1,1,0,3,0,1,33.24884796,24.88268661,26.85483742
37,10,0,1,1,0,3,0,1,0,0,0
53,8,1,1,1,0,3,0,1,0,0,0
30,10,0,1,1,0,3,0,1,28.04725075,23.51120186,28.64516258
21,10,0,1,1,0,3,0,1,44.33179855,31.34827042,10.74193573
35,10,1,1,1,0,3,0,1,7.802396297,3.918533802,3.795483828
35,10,1,1,1,0,3,0,1,7.802396297,3.918533802,3.795483828
35,10,1,1,1,0,3,0,1,7.802396297,3.918533802,3.795483828
54,10,1,1,1,0,3,0,1,0,0,0
28,15,1,1,0,0,3,0,3,30.8283329,30.76832581,33.48619461
30,9,0,1,1,0,3,0,1,12.84735489,12.17880249,11.49387074
30,9,0,1,1,0,3,0,1,26.59907722,23.51120186,19.44111252
46,10,1,1,1,0,3,0,1,15.52204037,13.71486759,16.11290359
19,9,0,1,1,0,3,0,1,10.63963127,4.858981609,6.087096691
21,9,0,1,1,0,3,0,1,3.250998497,17.63339996,3.202887297
40,10,1,1,1,0,3,0,1,17.73271942,13.24464321,19.6935482
32,16,1,1,0,0,3,0,4,30.14562225,25.47046852,25.42258072
32,16,1,1,0,0,3,0,4,28.07680511,15.28228092,19.6935482
29,12,1,1,0,0,3,0,2,20.68817139,11.75560093,9.846774101
30,8,0,1,1,0,3,0,1,14.33394814,13.30342197,17.90322685
37,17,0,0,0,0,3,0,4,22.16589928,19.59266853,23.00564384
27,12,0,0,0,0,3,0,2,25.12135124,25.47046852,21.48387146
53,5,1,1,1,0,3,0,1,11.08294964,14.00875759,2.660419464
32,12,0,1,0,1,3,0,2,66.49769592,23.51120186,13.96451664
32,12,0,1,0,1,3,0,2,38.42089081,43.10387039,37.59677505
50,6,1,1,1,0,3,0,1,0,13.03304291,4.092677593
33,10,0,1,1,0,3,0,1,26.59907722,19.59266853,10.74193573
47,10,0,1,1,1,3,0,1,19.2104454,21.94378853,18.97742081
28,11,0,1,1,0,3,0,1,20.39262772,14.10672092,10.74193573
28,11,0,1,1,0,3,0,1,21.79646683,23.51120186,5.370967865
26,12,0,0,0,0,3,0,2,10.34408569,6.269653797,11.63709641
27,14,1,1,0,0,3,0,3,26.59907722,17.63339996,16.11290359
27,14,1,1,0,0,3,0,3,13.29953861,18.6130352,0
28,12,1,1,0,0,3,0,2,25.12135124,33.50345993,26.85483742
44,8,1,1,1,0,3,0,1,19.2104454,17.63339996,21.48387146
40,7,1,1,1,0,3,0,1,11.82181263,8.816699982,8.951613426
28,10,0,1,1,0,3,0,1,22.90476227,29.38900185,23.27419281
54,6,1,1,1,0,3,0,1,0,8.35431385,0
27,13,1,1,0,0,3,0,3,24.51400566,6.857433796,4.096258163
26,14,1,1,0,0,3,0,3,21.67824745,14.50641155,17.18709755
26,14,1,1,0,0,3,0,3,26.64340973,24.49083519,25.71798515
34,16,0,1,0,0,3,0,4,11.82181263,0,0
32,12,1,1,0,0,3,0,2,17.73271942,18.6130352,16.11290359
28,9,0,1,1,0,3,0,1,17.95733452,16.65376663,17.15845108
35,12,0,1,0,0,3,0,2,29.5545311,25.07861519,26.85483742
41,11,0,1,1,0,3,0,1,14.48172092,0,0
27,12,1,1,0,0,3,0,2,11.82181263,9.796334267,14.32258129
27,12,1,1,0,0,3,0,2,25.86021423,13.71486759,19.42499924
44,6,1,1,1,0,3,0,1,5.615360737,19.59266853,14.32258129
32,10,0,1,1,0,3,0,1,36.94316483,43.10387039,39.38709641
40,5,1,1,1,0,3,0,1,0,10.1881876,12.17419338
28,8,0,1,1,0,3,0,1,12.56067562,9.404480934,14.32258129
28,8,0,1,1,0,3,0,1,15.14669704,10.67800426,10.38208103
38,12,1,0,0,0,3,0,2,16.25499153,20.57229996,14.32258129
44,5,1,1,1,0,3,0,1,19.2104454,17.68825912,17.90322685
32,9,0,1,1,0,3,0,1,24.80364037,25.47046852,1.43225801
36,16,0,0,0,0,3,0,4,5.319815636,5.290020466,4.833870888
36,16,0,0,0,0,3,0,4,30.73671341,27.42973518,30.25645065
36,11,1,1,1,0,3,0,1,12.81188965,13.14080238,12.53225803
26,12,1,1,0,0,3,0,2,25.12135124,21.11697769,22.37903404
26,12,1,1,0,0,3,0,2,16.34217834,11.77519321,14.15071011
26,12,1,1,0,0,3,0,2,29.5545311,25.08841133,23.27419281
35,10,0,1,1,0,3,0,1,22.75698853,21.58328247,23.8470974
41,10,1,1,1,0,3,0,1,9.752995491,10.09022331,14.75762844
39,7,0,1,1,0,3,0,1,0,13.71486759,6.624193192
32,8,0,1,1,0,3,0,1,20.68817139,17.82932854,21.48387146
31,11,0,1,1,0,3,0,1,36.94316483,34.48309708,35.8064537
37,13,0,1,0,0,3,0,3,17.73271942,14.69450092,8.951613426
39,8,1,1,1,0,3,0,1,28.07680511,27.42973518,26.85483742
31,12,1,1,0,0,3,0,2,20.2596302,19.59266853,19.46617699
25,12,1,1,0,0,3,0,2,6.649769306,9.796334267,21.48387146
25,12,1,1,0,0,3,0,2,21.42703438,11.75560093,14.32258129
30,14,1,1,0,0,3,0,3,20.68817139,27.42973518,26.89243507
34,12,0,1,0,0,3,0,2,0,0,0
48,10,0,1,1,0,3,0,1,0,23.51120186,2.86451602
24,11,0,1,1,0,3,0,1,14.77726555,14.69450092,15.57580662
24,12,1,1,0,0,3,0,2,33.98770905,9.796334267,14.32258129
26,8,0,1,1,0,3,0,1,9.900767326,8.150549889,7.447741508
28,14,0,0,0,0,3,0,3,33.98770905,29.38900185,35.44838715
52,6,1,1,1,0,3,0,1,1.477726579,0.235112011,1.246064544
43,8,1,1,1,0,3,0,1,12.93010712,11.75560093,12.53225803
43,8,1,1,1,0,3,0,1,12.93010712,11.75560093,12.53225803
27,6,0,1,1,0,3,0,1,13.29953861,9.992260933,11.63709641
48,9,0,1,1,0,3,0,1,0,0,0
34,11,0,1,1,0,3,0,1,14.77726555,0,19.6935482
37,12,1,1,0,0,3,0,2,14.77726555,19.58679008,12.03096771
24,10,0,1,1,0,3,0,1,29.67865944,23.51120186,25.06272697
24,10,0,1,1,0,3,0,1,22.90476227,16.14435768,20.76774216
46,11,0,1,1,0,3,0,1,13.29953861,21.5519352,16.11290359
34,12,1,1,0,0,3,0,2,25.12135124,21.5519352,17.90322685
30,11,0,1,1,0,3,0,1,22.01812553,23.11934853,20.05161285
22,11,0,1,1,0,3,0,1,27.92903328,19.59266853,20.58870888
22,11,0,1,1,0,3,0,1,2.216589928,6.44206953,5.818548203
22,11,0,1,1,0,3,0,1,7.388632774,6.802574158,1.790322661
31,8,0,1,1,0,3,0,1,26.95373154,26.45010185,32.22580719
30,12,1,1,0,0,3,0,2,48.24777222,30.75852966,35.44838715
30,12,1,1,0,0,3,0,2,26.59907722,43.10387039,21.48387146
30,12,1,1,0,0,3,0,2,22.16589928,18.33873558,25.42258072
30,12,1,1,0,0,3,0,2,29.5545311,9.796334267,25.06451607
30,12,1,1,0,0,3,0,2,25.89715767,19.59266853,26.85483742
46,8,0,0,1,0,3,0,1,10.04854107,15.28228092,13.1588707
22,12,1,1,0,0,3,0,2,12.56067562,13.51894188,13.42741871
35,16,0,0,0,0,3,0,4,24.82580757,24.49083519,21.84193611
20,11,0,1,1,0,3,0,1,2.955453157,1.567413449,3.222580671
48,8,0,1,1,0,3,0,1,13.29953861,25.47046852,0
25,8,0,1,1,0,3,0,1,25.12135124,21.5519352,25.95967865
24,9,0,1,1,0,3,0,1,36.94316483,15.67413521,16.11290359
20,12,1,1,0,0,3,0,2,8.866359711,13.71486759,12.53225803
45,6,1,1,1,0,3,0,1,9.605222702,7.837067604,8.951613426
46,10,0,1,1,0,3,0,1,10.16675854,11.75560093,7.161290646
46,10,0,1,1,0,3,0,1,10.16675854,11.75560093,7.161290646
54,8,0,1,1,1,3,0,1,8.866359711,14.30264759,0
54,8,0,1,1,1,3,0,1,8.866359711,14.30264759,0
28,16,1,1,0,0,3,0,4,21.27926254,20.0824852,19.33548355
22,10,0,1,1,0,3,0,1,0,19.59266853,15.21774197
46,11,1,1,1,0,3,0,1,13.3261385,17.86851311,17.90322685
43,6,1,1,1,0,3,0,1,20.68817139,19.91202927,16.11290359
20,10,0,1,1,0,3,0,1,17.88049126,16.84969521,11.99516106
23,9,0,1,1,0,3,0,1,11.89126587,11.16781998,11.99516106
18,9,0,1,1,0,3,0,1,17.58494568,17.63339996,16.11290359
29,13,1,1,0,0,3,0,3,38.42089081,39.18533707,37.59677505
38,16,0,1,0,0,3,0,4,41.37634277,58.77800369,53.70967484
44,11,1,1,1,0,3,0,1,29.5545311,24.29490852,35.8064537
44,11,1,1,1,0,3,0,1,19.2104454,17.92925072,18.58892059
44,11,1,1,1,0,3,0,1,29.5545311,24.29490852,35.8064537
35,9,1,1,1,0,3,0,1,26.59907722,26.13466072,24.16935539
20,9,0,1,1,0,3,0,1,23.64362526,18.28583717,20.76774216
20,9,0,1,1,0,3,0,1,13.29953861,5.387983799,8.951613426
23,8,0,1,1,0,3,0,1,12.11735821,18.22118187,25.07346725
25,15,0,0,0,0,3,0,3,39.01198196,20.7388401,21.48387146
34,17,0,0,0,0,3,0,4,9.161904335,32.13197327,44.75806808
34,17,0,0,0,0,3,0,4,5.910906315,10.58004093,7.161290646
44,10,1,1,1,0,3,0,1,25.06815338,20.99354362,19.19046593
44,10,1,1,1,0,3,0,1,25.06815338,20.99354362,19.19046593
33,12,1,1,0,0,3,0,2,23.64362526,23.51120186,14.32258129
40,9,1,1,1,0,3,0,1,8.866359711,8.424847603,6.572274208
28,12,0,1,0,0,3,0,2,39.89861679,30.76048851,28.82419395
41,3,1,1,1,0,3,0,1,9.497348785,6.990664005,3.222580671
36,12,1,1,0,0,3,0,2,22.16589928,16.2619133,21.30483818
36,12,1,1,0,0,3,0,2,33.69216537,18.6130352,25.06451607
55,7,0,0,1,0,3,0,1,0,2.938900232,8.342903137
46,8,1,1,1,0,3,0,1,11.39031601,25.47046852,21.48387146
44,9,1,1,1,0,3,0,1,12.43506908,13.36611843,14.64483929
23,6,0,1,1,0,3,0,1,8.127495766,4.114460468,7.161290646
26,13,0,1,0,1,3,0,3,25.86021423,21.95358467,5.671741486
32,14,1,1,0,0,3,0,3,14.77726555,19.59266853,12.33532238
28,11,0,1,1,0,3,0,1,118.2181244,0,62.66128922
53,4,1,1,1,0,3,0,1,0,16.14239883,0.984677434
28,12,1,1,0,0,3,0,2,19.2104454,14.69450092,14.85967731
28,12,1,1,0,0,3,0,2,25.86021423,19.59266853,24.16935539
28,12,1,1,0,0,3,0,2,13.29953861,15.98761749,19.6935482
34,10,1,1,1,0,3,0,1,18.47158241,21.5519352,10.0830965
29,8,0,1,1,0,3,0,1,9.605222702,10.7759676,8.951613426
54,4,1,0,1,0,3,0,1,11.82181263,11.93389416,10.9657259
27,13,1,1,0,0,3,0,3,24.97357941,27.42973518,30.43548393
25,16,1,1,0,0,3,0,4,21.8703537,16.65376663,17.00806427
37,9,1,1,1,0,3,0,1,19.2104454,15.67413521,16.11290359
25,12,0,0,0,0,3,0,2,18.17603683,23.51120186,26.85483742
41,10,0,1,1,1,3,0,1,11.82181263,7.56276989,9.134225845
32,12,1,1,0,0,3,0,2,8.866359711,7.837067604,5.370967865
28,9,0,1,1,0,3,0,1,22.90476227,22.72749329,20.76774216
31,12,0,1,0,1,3,0,2,17.73271942,26.84195518,6.98225832
31,12,0,1,0,1,3,0,2,17.73271942,26.84195518,6.98225832
55,8,1,1,1,0,3,0,1,0,0,0
33,17,0,0,0,0,3,0,4,1.539791107,19.39674187,0
27,12,1,1,0,0,3,0,2,2.210679054,7.837067604,8.951613426
27,12,1,1,0,0,3,0,2,31.03225708,26.45010185,18.79838753
27,12,1,1,0,0,3,0,2,8.275268555,6.855474472,0
27,12,1,1,0,0,3,0,2,22.60921669,24.68676186,22.55806351
25,12,0,1,0,1,3,0,2,25.12135124,23.51120186,21.48387146
25,12,0,1,0,1,3,0,2,31.03225708,22.33563995,24.16935539
25,12,0,1,0,1,3,0,2,25.55875969,21.51275063,26.58629036
